Frame Number,Timestamp,Vehicle ID,Vehicle BBox,Plate BBox,Plate Text,Plate Confidence,Vehicle Image Path,Plate Image Path
1,00:00:00,1,"(141, 0, 583, 241)","(315, 146, 458, 190)",BR01EZ2264,0.8954361196749032,E:/github/license_plate_detections/vehicle_image/1_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/1_1_plate_rotated.jpg
4,00:00:00,1,"(145, 0, 584, 242)","(318, 147, 460, 190)",BR01EZ2264,0.6691548548647451,E:/github/license_plate_detections/vehicle_image/4_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/4_1_plate_rotated.jpg
5,00:00:00,1,"(146, 0, 585, 242)","(317, 146, 461, 190)",BR03EZ2264,0.635783800153114,E:/github/license_plate_detections/vehicle_image/5_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/5_1_plate_rotated.jpg
7,00:00:00,1,"(149, 0, 585, 242)","(320, 147, 463, 191)",BR01EZ2264,0.8107530857947003,E:/github/license_plate_detections/vehicle_image/7_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/7_1_plate_rotated.jpg
8,00:00:00,1,"(150, 0, 585, 242)","(321, 148, 464, 192)",BR01EZ2264,0.7432354889537554,E:/github/license_plate_detections/vehicle_image/8_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/8_1_plate_rotated.jpg
9,00:00:00,1,"(150, 0, 586, 243)","(322, 148, 464, 192)",BR01EZ2264,0.5288479571611487,E:/github/license_plate_detections/vehicle_image/9_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/9_1_plate_rotated.jpg
10,00:00:00,1,"(152, 0, 586, 243)","(323, 148, 465, 193)",BR01EZ2264,0.5564986760765237,E:/github/license_plate_detections/vehicle_image/10_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/10_1_plate_rotated.jpg
11,00:00:00,1,"(152, 0, 587, 243)","(324, 148, 465, 192)",BR01EZ2264,0.5768576721296581,E:/github/license_plate_detections/vehicle_image/11_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/11_1_plate_rotated.jpg
12,00:00:00,1,"(155, 0, 588, 242)","(325, 148, 466, 191)",BR01EZ2264,0.9469162539572182,E:/github/license_plate_detections/vehicle_image/12_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/12_1_plate_rotated.jpg
13,00:00:00,1,"(156, 0, 588, 242)","(325, 148, 467, 191)",BR01EZ2264,0.484209830290745,E:/github/license_plate_detections/vehicle_image/13_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/13_1_plate_rotated.jpg
14,00:00:00,1,"(158, 0, 588, 242)","(326, 148, 468, 191)",BR01EZ2264,0.5523940289286711,E:/github/license_plate_detections/vehicle_image/14_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/14_1_plate_rotated.jpg
15,00:00:00,1,"(158, 0, 588, 242)","(327, 148, 468, 191)",BR01EZ2264,0.6960757619745639,E:/github/license_plate_detections/vehicle_image/15_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/15_1_plate_rotated.jpg
17,00:00:00,1,"(159, 0, 588, 242)","(328, 148, 468, 191)",BR01EZ2264,0.9064128299754782,E:/github/license_plate_detections/vehicle_image/17_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/17_1_plate_rotated.jpg
18,00:00:00,1,"(159, 0, 587, 242)","(327, 147, 468, 190)",BR01EZ2264,0.8100733929546126,E:/github/license_plate_detections/vehicle_image/18_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/18_1_plate_rotated.jpg
19,00:00:00,1,"(158, 0, 587, 241)","(328, 147, 467, 190)",BR01EZ2264,0.7738499099390457,E:/github/license_plate_detections/vehicle_image/19_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/19_1_plate_rotated.jpg
20,00:00:00,1,"(158, 0, 587, 241)","(328, 147, 467, 190)",BR01EZ2264,0.6878495295104015,E:/github/license_plate_detections/vehicle_image/20_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/20_1_plate_rotated.jpg
21,00:00:00,1,"(158, 0, 586, 241)","(328, 147, 467, 190)",BR01EZ2264,0.6275655402766771,E:/github/license_plate_detections/vehicle_image/21_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/21_1_plate_rotated.jpg
22,00:00:00,1,"(159, 0, 586, 241)","(328, 146, 467, 190)",BR01EZ2264,0.6237469342021194,E:/github/license_plate_detections/vehicle_image/22_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/22_1_plate_rotated.jpg
23,00:00:00,1,"(159, 0, 585, 240)","(327, 146, 466, 189)",BR01EZ2264,0.8543620129337329,E:/github/license_plate_detections/vehicle_image/23_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/23_1_plate_rotated.jpg
25,00:00:00,1,"(159, 0, 584, 240)","(327, 145, 465, 189)",BR01EZ2264,0.9081555342381717,E:/github/license_plate_detections/vehicle_image/25_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/25_1_plate_rotated.jpg
27,00:00:00,1,"(156, 0, 582, 239)","(326, 145, 464, 189)",BR01EZ2264,0.9611039146567062,E:/github/license_plate_detections/vehicle_image/27_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/27_1_plate_rotated.jpg
28,00:00:00,1,"(156, 0, 581, 239)","(325, 145, 463, 189)",BR01EZ2264,0.8962390701159298,E:/github/license_plate_detections/vehicle_image/28_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/28_1_plate_rotated.jpg
29,00:00:00,1,"(156, 0, 580, 239)","(325, 145, 462, 189)",BR01EZ2264,0.6203439683446396,E:/github/license_plate_detections/vehicle_image/29_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/29_1_plate_rotated.jpg
30,00:00:00,1,"(153, 0, 579, 239)","(324, 145, 461, 189)",BR01EZ2264,0.6538131575592409,E:/github/license_plate_detections/vehicle_image/30_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/30_1_plate_rotated.jpg
31,00:00:00,1,"(153, 0, 578, 239)","(323, 145, 460, 189)",BR01EZ2264,0.9262473464797281,E:/github/license_plate_detections/vehicle_image/31_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/31_1_plate_rotated.jpg
32,00:00:00,1,"(151, 0, 576, 239)","(321, 144, 459, 189)",BR01EZ2264,0.9627531640973743,E:/github/license_plate_detections/vehicle_image/32_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/32_1_plate_rotated.jpg
33,00:00:00,1,"(151, 0, 576, 240)","(320, 144, 459, 188)",BR01EZ2264,0.9813887032808148,E:/github/license_plate_detections/vehicle_image/33_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/33_1_plate_rotated.jpg
34,00:00:00,1,"(149, 0, 574, 240)","(320, 144, 457, 188)",BR01EZ2264,0.24810422814318417,E:/github/license_plate_detections/vehicle_image/34_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/34_1_plate_rotated.jpg
35,00:00:00,1,"(150, 0, 573, 240)","(320, 143, 456, 188)",BR01EZ2264,0.7001064163226629,E:/github/license_plate_detections/vehicle_image/35_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/35_1_plate_rotated.jpg
36,00:00:00,1,"(149, 0, 572, 239)","(319, 143, 455, 188)",BR01EZ2264,0.7984842321983712,E:/github/license_plate_detections/vehicle_image/36_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/36_1_plate_rotated.jpg
37,00:00:00,1,"(147, 0, 570, 239)","(318, 143, 454, 187)",BR01EZ2264,0.6237247649688734,E:/github/license_plate_detections/vehicle_image/37_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/37_1_plate_rotated.jpg
38,00:00:00,1,"(145, 0, 569, 239)","(317, 143, 453, 188)",BR0TEZ2264,0.4378946408184687,E:/github/license_plate_detections/vehicle_image/38_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/38_1_plate_rotated.jpg
39,00:00:00,1,"(146, 0, 568, 239)","(316, 143, 452, 188)",BR0TEZ2264,0.6362632764120072,E:/github/license_plate_detections/vehicle_image/39_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/39_1_plate_rotated.jpg
40,00:00:00,1,"(146, 0, 567, 239)","(315, 143, 451, 187)",BR01EZ2264,0.7134619380932536,E:/github/license_plate_detections/vehicle_image/40_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/40_1_plate_rotated.jpg
41,00:00:00,1,"(145, 0, 566, 239)","(315, 143, 451, 188)",BR01EZ2264,0.6168615491678869,E:/github/license_plate_detections/vehicle_image/41_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/41_1_plate_rotated.jpg
42,00:00:00,1,"(143, 0, 565, 239)","(314, 143, 450, 187)",BR03EZ2264,0.5655779464738565,E:/github/license_plate_detections/vehicle_image/42_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/42_1_plate_rotated.jpg
43,00:00:00,1,"(144, 0, 564, 239)","(314, 143, 449, 187)",BR01EZ2264,0.631320581607479,E:/github/license_plate_detections/vehicle_image/43_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/43_1_plate_rotated.jpg
44,00:00:00,1,"(143, 0, 563, 239)","(313, 142, 449, 188)",BR01EZ2264,0.8710392355183922,E:/github/license_plate_detections/vehicle_image/44_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/44_1_plate_rotated.jpg
45,00:00:00,1,"(143, 0, 563, 239)","(313, 143, 448, 188)",BR01EZ2264,0.48606622034533686,E:/github/license_plate_detections/vehicle_image/45_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/45_1_plate_rotated.jpg
46,00:00:00,1,"(142, 0, 562, 239)","(312, 144, 448, 188)",BR01EZ2264,0.8879385560416782,E:/github/license_plate_detections/vehicle_image/46_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/46_1_plate_rotated.jpg
47,00:00:00,1,"(142, 0, 561, 239)","(311, 143, 447, 188)",BR01EZ2264,0.4765517803859892,E:/github/license_plate_detections/vehicle_image/47_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/47_1_plate_rotated.jpg
48,00:00:00,1,"(141, 0, 561, 239)","(310, 143, 446, 188)",BR01EZ2264,0.23023647268366007,E:/github/license_plate_detections/vehicle_image/48_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/48_1_plate_rotated.jpg
49,00:00:00,1,"(141, 0, 560, 239)","(309, 143, 445, 188)",BR01EZ2264,0.8625331493622191,E:/github/license_plate_detections/vehicle_image/49_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/49_1_plate_rotated.jpg
50,00:00:00,1,"(139, 0, 559, 240)","(308, 143, 445, 188)",BR01EZ2264,0.8857710640928174,E:/github/license_plate_detections/vehicle_image/50_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/50_1_plate_rotated.jpg
51,00:00:00,1,"(140, 0, 559, 240)","(308, 143, 444, 188)",BR01EZ2264,0.7973183458453569,E:/github/license_plate_detections/vehicle_image/51_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/51_1_plate_rotated.jpg
52,00:00:00,1,"(139, 0, 559, 240)","(307, 143, 443, 188)",BR01EZ2264,0.9754262040364897,E:/github/license_plate_detections/vehicle_image/52_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/52_1_plate_rotated.jpg
53,00:00:00,1,"(138, 0, 557, 240)","(306, 143, 442, 188)",BR01EZ2264,0.7358753359695326,E:/github/license_plate_detections/vehicle_image/53_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/53_1_plate_rotated.jpg
54,00:00:00,1,"(139, 0, 557, 241)","(305, 144, 441, 189)",BR01EZ2264,0.9414006039001722,E:/github/license_plate_detections/vehicle_image/54_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/54_1_plate_rotated.jpg
55,00:00:00,1,"(138, 0, 556, 241)","(305, 144, 441, 189)",BR01EZ2264,0.980005055976735,E:/github/license_plate_detections/vehicle_image/55_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/55_1_plate_rotated.jpg
56,00:00:00,1,"(138, 0, 556, 241)","(304, 144, 440, 189)",BR01EZ2264,0.7114389144890232,E:/github/license_plate_detections/vehicle_image/56_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/56_1_plate_rotated.jpg
57,00:00:00,1,"(136, 0, 555, 242)","(304, 144, 439, 190)",BR01EZ2264,0.9835996824355384,E:/github/license_plate_detections/vehicle_image/57_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/57_1_plate_rotated.jpg
58,00:00:00,1,"(135, 0, 555, 242)","(303, 144, 439, 190)",BR01EZ2264,0.9815870599510153,E:/github/license_plate_detections/vehicle_image/58_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/58_1_plate_rotated.jpg
59,00:00:00,1,"(135, 0, 554, 242)","(302, 144, 438, 190)",BR01EZ2264,0.763363233022751,E:/github/license_plate_detections/vehicle_image/59_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/59_1_plate_rotated.jpg
60,00:00:01,1,"(131, 0, 553, 241)","(302, 144, 438, 190)",BR01EZ2264,0.6643306035267043,E:/github/license_plate_detections/vehicle_image/60_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/60_1_plate_rotated.jpg
62,00:00:01,1,"(133, 0, 552, 242)","(300, 144, 437, 190)",BR01EZ2264,0.685630716066978,E:/github/license_plate_detections/vehicle_image/62_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/62_1_plate_rotated.jpg
63,00:00:01,1,"(129, 0, 551, 242)","(300, 144, 435, 190)",BR01EZ2264,0.5870156049601218,E:/github/license_plate_detections/vehicle_image/63_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/63_1_plate_rotated.jpg
64,00:00:01,1,"(128, 0, 550, 242)","(298, 144, 434, 190)",BR01EZ2264,0.987398430734745,E:/github/license_plate_detections/vehicle_image/64_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/64_1_plate_rotated.jpg
65,00:00:01,1,"(128, 0, 549, 242)","(297, 144, 433, 190)",BR01EZ2264,0.9893345664919605,E:/github/license_plate_detections/vehicle_image/65_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/65_1_plate_rotated.jpg
66,00:00:01,1,"(127, 0, 548, 242)","(297, 144, 432, 190)",BR01EZ2264,0.7034369494406867,E:/github/license_plate_detections/vehicle_image/66_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/66_1_plate_rotated.jpg
67,00:00:01,1,"(126, 0, 547, 241)","(296, 144, 431, 190)",BR01EZ2264,0.8921008486693823,E:/github/license_plate_detections/vehicle_image/67_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/67_1_plate_rotated.jpg
68,00:00:01,1,"(125, 0, 546, 241)","(294, 144, 429, 189)",BR01EZ2264,0.8159421150265417,E:/github/license_plate_detections/vehicle_image/68_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/68_1_plate_rotated.jpg
69,00:00:01,1,"(124, 0, 545, 241)","(293, 143, 428, 189)",BR01EZ2264,0.7387429576754576,E:/github/license_plate_detections/vehicle_image/69_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/69_1_plate_rotated.jpg
70,00:00:01,1,"(123, 0, 543, 241)","(291, 144, 427, 189)",BR0TEZ2264,0.7047968684768545,E:/github/license_plate_detections/vehicle_image/70_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/70_1_plate_rotated.jpg
71,00:00:01,1,"(122, 0, 542, 241)","(289, 143, 425, 189)",BR01EZ2264,0.9672414389141203,E:/github/license_plate_detections/vehicle_image/71_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/71_1_plate_rotated.jpg
72,00:00:01,1,"(121, 0, 541, 241)","(287, 143, 424, 189)",BR01EZ2264,0.6479336783612953,E:/github/license_plate_detections/vehicle_image/72_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/72_1_plate_rotated.jpg
73,00:00:01,1,"(119, 0, 541, 241)","(286, 143, 422, 189)",BR01EZ2264,0.6925809819444295,E:/github/license_plate_detections/vehicle_image/73_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/73_1_plate_rotated.jpg
74,00:00:01,1,"(118, 0, 538, 241)","(283, 144, 419, 189)",BR01EZ2264,0.5671555062527961,E:/github/license_plate_detections/vehicle_image/74_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/74_1_plate_rotated.jpg
75,00:00:01,1,"(115, 0, 535, 241)","(281, 143, 418, 189)",BR01EZ2264,0.6515937108225364,E:/github/license_plate_detections/vehicle_image/75_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/75_1_plate_rotated.jpg
76,00:00:01,1,"(114, 0, 533, 241)","(280, 143, 416, 189)",BR01EZ2264,0.5217812757848305,E:/github/license_plate_detections/vehicle_image/76_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/76_1_plate_rotated.jpg
77,00:00:01,1,"(112, 0, 532, 241)","(278, 143, 415, 189)",BR01EZ2264,0.9852728296792367,E:/github/license_plate_detections/vehicle_image/77_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/77_1_plate_rotated.jpg
78,00:00:01,1,"(110, 0, 530, 241)","(276, 143, 413, 189)",BR01EZ2264,0.6511299308351489,E:/github/license_plate_detections/vehicle_image/78_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/78_1_plate_rotated.jpg
79,00:00:01,1,"(109, 0, 528, 240)","(275, 143, 411, 189)",BR01EZ2264,0.6404732925149602,E:/github/license_plate_detections/vehicle_image/79_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/79_1_plate_rotated.jpg
80,00:00:01,1,"(107, 0, 525, 241)","(272, 144, 408, 189)",BR01EZ2264,0.7327481719177041,E:/github/license_plate_detections/vehicle_image/80_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/80_1_plate_rotated.jpg
81,00:00:01,1,"(105, 0, 523, 241)","(271, 144, 407, 190)",BR01EZ2264,0.9743886814001239,E:/github/license_plate_detections/vehicle_image/81_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/81_1_plate_rotated.jpg
82,00:00:01,1,"(103, 0, 522, 242)","(268, 144, 405, 189)",BR01EZ2264,0.9854430153323416,E:/github/license_plate_detections/vehicle_image/82_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/82_1_plate_rotated.jpg
83,00:00:01,1,"(101, 0, 520, 242)","(266, 144, 402, 189)",BR01EZ2264,0.980376168648997,E:/github/license_plate_detections/vehicle_image/83_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/83_1_plate_rotated.jpg
84,00:00:01,1,"(100, 0, 519, 242)","(263, 144, 400, 189)",BR01EZ2264,0.6835353528829742,E:/github/license_plate_detections/vehicle_image/84_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/84_1_plate_rotated.jpg
85,00:00:01,1,"(98, 0, 517, 242)","(261, 144, 398, 190)",BR01EZ2264,0.7238854366862053,E:/github/license_plate_detections/vehicle_image/85_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/85_1_plate_rotated.jpg
86,00:00:01,1,"(97, 0, 516, 242)","(259, 145, 396, 190)",BR01EZ2264,0.727385754392702,E:/github/license_plate_detections/vehicle_image/86_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/86_1_plate_rotated.jpg
87,00:00:01,1,"(95, 0, 515, 243)","(257, 147, 395, 192)",BR01EZ2264,0.6270495069032089,E:/github/license_plate_detections/vehicle_image/87_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/87_1_plate_rotated.jpg
88,00:00:01,1,"(93, 0, 513, 243)","(257, 148, 393, 192)",BR01EZ2264,0.6302927971603265,E:/github/license_plate_detections/vehicle_image/88_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/88_1_plate_rotated.jpg
89,00:00:01,1,"(92, 0, 511, 243)","(255, 148, 390, 193)",BR01EZ2264,0.7077063727784209,E:/github/license_plate_detections/vehicle_image/89_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/89_1_plate_rotated.jpg
90,00:00:01,1,"(91, 0, 510, 243)","(253, 149, 389, 193)",BR01EZ2264,0.4809046611897204,E:/github/license_plate_detections/vehicle_image/90_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/90_1_plate_rotated.jpg
91,00:00:01,1,"(90, 0, 509, 244)","(250, 150, 387, 194)",BR01EZ2264,0.824992073662235,E:/github/license_plate_detections/vehicle_image/91_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/91_1_plate_rotated.jpg
92,00:00:01,1,"(89, 0, 507, 245)","(250, 150, 387, 194)",BR01EZ2264,0.6484877962034257,E:/github/license_plate_detections/vehicle_image/92_1_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/92_1_plate_rotated.jpg
